Item,Type,Date,Document Number,Description,Qty. Sold,Sales Price,Revenue,Address: Billing Address State,Customer/Project: Company Name
,Invoice,10/22/15,INV14499,"BoxLight Wall mount EST-Universal Extreme Short Throw Wall Mount (12.25"" to 21"")",1.00,$0.00 ,$0.00 ,WA,Inglewood Middle School
,Invoice,10/28/15,INV14521,"BoxLight Wall mount EST-Universal Extreme Short Throw Wall Mount (12.25"" to 21"")",1.00,$149.00 ,$149.00 ,OR,St. Paul Parish School
,Invoice,11/12/15,INV14628,"BoxLight Wall mount EST-Universal Extreme Short Throw Wall Mount (12.25"" to 21"")",1.00,$149.00 ,$149.00 ,CA,Huntington Christian School
,Invoice,11/17/15,INV14660,"BoxLight Wall mount EST-Universal Extreme Short Throw Wall Mount (12.25"" to 21"")",1.00,$141.55 ,$141.55 ,WA,Renton Technical College
,Invoice,12/10/15,INV14734,"BoxLight Wall mount EST-Universal Extreme Short Throw Wall Mount (12.25"" to 21"")",1.00,$0.00 ,$0.00 ,WA,Redmond High School
,Invoice,1/30/15,INV13277,"BoxLight Wall Mount U - short throw wall boom extends up to 49"" extension.  (used with XGA projectors)",3.00,$295.00 ,$885.00 ,CA,Coalinga-Huron Unified School District
,Invoice,5/18/15,INV13704,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension (used with XGA projectors)",3.00,$0.00 ,$0.00 ,WA,Heritage Christian Academy
,Invoice,5/7/15,INV13669,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension.",1.00,$266.00 ,$266.00 ,CA,Green Acres Elementary
,Invoice,10/28/15,INV14514,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension.  (used with XGA projectors)",1.00,$225.00 ,$225.00 ,WA,Lakewood High School
,Invoice,1/30/15,INV13278,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",2.00,$0.00 ,$0.00 ,NV,Spanish Springs High School
,Invoice,1/30/15,INV13280,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",2.00,$0.00 ,$0.00 ,NV,Nancy Gomes Elementary School
,Invoice,1/30/15,INV13279,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",2.00,$0.00 ,$0.00 ,NV,Roger Corbett Elementary School
,Invoice,2/12/15,INV13343,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",2.00,$225.00 ,$450.00 ,WA,Lakewood School District 306
,Invoice,2/12/15,INV13341,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",2.00,$0.00 ,$0.00 ,NV,Sun Valley Elementary School
,Invoice,2/16/15,INV13356,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",2.00,$0.00 ,$0.00 ,NV,Mount Rose Elementary School
,Invoice,2/16/15,INV13358,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",2.00,$0.00 ,$0.00 ,NV,Jesse Hall Elementary School
,Invoice,2/16/15,INV13357,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",2.00,$0.00 ,$0.00 ,NV,Alyce Taylor Elementary School
,Invoice,2/20/15,INV13397,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",2.00,$0.00 ,$0.00 ,NV,Lemmon Valley Elementary School
,Invoice,2/20/15,INV13395,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",2.00,$0.00 ,$0.00 ,NV,Elizabeth Lenz Elem School
,Invoice,2/20/15,INV13396,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",2.00,$0.00 ,$0.00 ,NV,Virginia Palmer Elem School
,Invoice,2/23/15,INV13402,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",2.00,$0.00 ,$0.00 ,NV,Alice Maxwell Elementary School
,Invoice,2/27/15,INV13427,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",1.00,$0.00 ,$0.00 ,NV,Dayton Elementary School
,Invoice,3/11/15,INV13468,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",3.00,$0.00 ,$0.00 ,WA,St. Frances Cabrini Catholic School
,Invoice,3/24/15,INV13505,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",1.00,$0.00 ,$0.00 ,NV,Bailey Charter Elementary School
,Invoice,3/31/15,INV13535,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",1.00,$225.00 ,$225.00 ,WA,Lakewood School District 306
,Invoice,4/30/15,INV13638,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",2.00,$0.00 ,$0.00 ,NV,Spanish Springs Elementary School
,Invoice,4/30/15,INV13637,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",1.00,$0.00 ,$0.00 ,NV,Edward C Reed High School
,Invoice,5/11/15,INV13679,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",12.00,$266.00 ,"$3,192.00 ",CA,Teague Elementary
,Invoice,5/12/15,INV13686,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",2.00,$0.00 ,$0.00 ,NV,Robert Mitchell Elementary School
,Invoice,5/27/15,INV13746,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",1.00,$266.00 ,$266.00 ,CA,Saroyan Elementary School
,Invoice,5/27/15,INV13741,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",1.00,$225.00 ,$225.00 ,WA,Cougar Creek Elementary School
,Invoice,6/22/15,INV13837,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",1.00,$199.00 ,$199.00 ,CA,Chowchilla Elementary School District
,Invoice,6/23/15,INV13838,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",2.00,$0.00 ,$0.00 ,NV,Damonte Ranch High School
,Invoice,7/1/15,INV13901,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",3.00,$266.00 ,$798.00 ,OR,Tillamook School District 9
,Invoice,7/21/15,INV13970,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",5.00,$0.00 ,$0.00 ,WA,St. Francis of Assisi
,Invoice,7/21/15,INV13972,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",2.00,$0.00 ,$0.00 ,WA,Holy Rosary Bilingual Academy - Tacoma
,Invoice,8/20/15,INV14114,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",2.00,$0.00 ,$0.00 ,WA,Laurelhurst Elementary School
,Invoice,8/31/15,INV14185,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",1.00,$0.00 ,$0.00 ,WA,Dearborn Park Elem School
,Invoice,8/31/15,INV14188,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",1.00,$0.00 ,$0.00 ,WA,Holy Rosary School - Edmonds
,Invoice,9/3/15,INV14195,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",1.00,$200.00 ,$200.00 ,WA,St. Francis of Assisi
,Invoice,9/10/15,INV14219,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",2.00,$0.00 ,$0.00 ,WA,Chestnut Hill Academy
,Invoice,9/24/15,INV14309,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",1.00,$0.00 ,$0.00 ,NV,North Valleys High School
,Invoice,10/7/15,INV14386,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",1.00,$295.00 ,$295.00 ,WA,Wedgewood Elementary School
,Invoice,10/8/15,INV14407,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",1.00,$0.00 ,$0.00 ,WA,Northgate Elementary School
,Invoice,10/12/15,INV14426,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",1.00,$189.00 ,$189.00 ,WA,Granger School District 204
,Invoice,10/19/15,INV14468,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",1.00,$225.00 ,$225.00 ,WA,Lakewood Elementary School
,Invoice,11/16/15,INV14638,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",2.00,$266.00 ,$532.00 ,CA,El Capitan Middle School
,Invoice,11/16/15,INV14641,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",1.00,$0.00 ,$0.00 ,WA,Asa Mercer Middle School
,Invoice,12/14/15,INV14750,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",1.00,$178.00 ,$178.00 ,WA,Cascade Electri/Comm LLC
,Credit Memo,12/22/15,296,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",-1.00,$266.00 ,($266.00),CA,El Capitan Middle School
,Invoice,10/6/15,INV14373,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors) ***Promethean Rooms***",2.00,$295.00 ,$590.00 ,WA,Construction Industry Training Council
,Invoice,6/24/15,INV13861,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors) Rooms D5 & D8",2.00,$266.00 ,$532.00 ,CA,El Capitan Middle School
,Invoice,2/12/15,INV13343,"BoxLight Wall Mount U-60 wall mount extends up to 60"" extension. (used with WXGA short throw projectors)",1.00,$251.00 ,$251.00 ,WA,Lakewood School District 306
,Invoice,7/23/15,INV13982,"BoxLight Wall Mount U-60 wall mount extends up to 60"" extension. (used with WXGA short throw projectors)",8.00,$330.00 ,"$2,640.00 ",OR,Victory Academy
,Invoice,8/17/15,INV14107,"BoxLight Wall Mount U-60 wall mount extends up to 60"" extension. (used with WXGA short throw projectors)",1.00,$225.00 ,$225.00 ,WA,Lakewood High School
,Invoice,8/17/15,INV14107,"BoxLight Wall Mount U-60 wall mount extends up to 60"" extension. (used with WXGA short throw projectors)",1.00,$251.00 ,$251.00 ,WA,Lakewood High School
,Invoice,8/31/15,INV14176,"BoxLight Wall Mount U-60 wall mount extends up to 60"" extension. (used with WXGA short throw projectors)",2.00,$251.00 ,$502.00 ,WA,Lakewood School District 306
,Invoice,9/9/15,INV14201,"BoxLight Wall Mount U-60 wall mount extends up to 60"" extension. (used with WXGA short throw projectors)",1.00,$251.00 ,$251.00 ,WA,Cougar Creek Elementary School
,Invoice,9/24/15,INV14307,"BoxLight Wall Mount U-60 wall mount extends up to 60"" extension. (used with WXGA short throw projectors)",39.00,$235.00 ,"$9,165.00 ",WA,Federal Way Public Schools
,Invoice,10/1/15,INV14351,"BoxLight Wall Mount U-60 wall mount extends up to 60"" extension. (used with WXGA short throw projectors)",2.00,$235.00 ,$470.00 ,WA,Adelaide Elementary School
,Invoice,11/10/15,INV14613,"BoxLight Wall Mount U-60 wall mount extends up to 60"" extension. (used with WXGA short throw projectors)",6.00,$297.00 ,"$1,782.00 ",WA,Granger School District 204
,Invoice,6/24/15,INV13865,"BoxLight Wallmount EST-Universal Extreme Short Throw Wall Mount (12.25"" to 21"")",2.00,$131.00 ,$262.00 ,WA,Tacoma School District 10
,Invoice,6/24/15,INV13862,"BoxLight Wallmount EST-Universal Extreme Short Throw Wall Mount (12.25"" to 21"")",1.00,$131.00 ,$131.00 ,WA,Tacoma School District 10
,Credit Memo,7/20/15,274,"BoxLight Wallmount EST-Universal Extreme Short Throw Wall Mount (12.25"" to 21"")",-2.00,$131.00 ,($262.00),WA,Tacoma School District 10
,Invoice,1/9/15,INV13174,BoxLight Wireless Dongle to display wirelessly to projectors,1.00,$69.30 ,$69.30 ,WA,Renton Technical College
,Invoice,3/23/15,INV13503,BoxLight Wireless Dongle to display wirelessly to projectors,1.00,$99.00 ,$99.00 ,WA,Oakland Bay Junior High School
,Invoice,4/2/15,INV13543,BoxLight Wireless Dongle to display wirelessly to projectors,1.00,$69.30 ,$69.30 ,WA,Renton Technical College
,Invoice,4/7/15,INV13549,BoxLight Wireless Dongle to display wirelessly to projectors,1.00,$69.30 ,$69.30 ,WA,Renton Technical College
,Credit Memo,5/7/15,259,BoxLight Wireless Dongle to display wirelessly to projectors,-1.00,$99.00 ,($99.00),WA,Oakland Bay Junior High School
,Invoice,11/17/15,INV14660,BoxLight Wireless Dongle to display wirelessly to projectors,1.00,$69.30 ,$69.30 ,WA,Renton Technical College
,Invoice,4/24/15,INV13621,"BoxLight WX25NU Replacement Lamp for P3 WX25NU, P3 X25NU, BL X25NU, BL WX25NU, Seattle X25NU, WX25NU",1.00,$332.00 ,$332.00 ,AK,Romig Middle School
,Invoice,9/21/15,INV14286,"BoxLight WX25NU Replacement Lamp for P3 WX25NU, P3 X25NU, BL X25NU, BL WX25NU, Seattle X25NU, WX25NU",3.00,$262.00 ,$786.00 ,AK,Fronteras Spanish Chtr Hs
,Invoice,10/20/15,INV14485,"BoxLight WX25NU Replacement Lamp for P3 WX25NU, P3 X25NU, BL X25NU, BL WX25NU, Seattle X25NU, WX25NU",2.00,$249.00 ,$498.00 ,,Christ the King Catholic School
,Invoice,10/15/15,INV14450,Bracket BT-77 - Amplifier Bracket for Ultimate III,1.00,$40.00 ,$40.00 ,NV,North Valleys High School
,Invoice,4/16/15,INV13573,Bracket to mount Activboard over existing whiteboard,1.00,$105.00 ,$105.00 ,WA,Chain Lake Elementary School
,Invoice,5/7/15,INV13666,Bracket to mount Activboard over existing whiteboard,2.00,$105.00 ,$210.00 ,OR,InterMountain ESD
,Invoice,6/1/15,INV13768,Bracket to mount Activboard over existing whiteboard,1.50,$105.00 ,$157.50 ,WA,Hawthorne Elementary School
,Invoice,6/25/15,INV13871,Bracket to mount Activboard over existing whiteboard,1.50,$105.00 ,$157.50 ,WA,Hawthorne Elementary School
,Invoice,7/21/15,INV13972,Bracket to mount Activboard over existing whiteboard,2.00,$105.00 ,$210.00 ,WA,Holy Rosary Bilingual Academy - Tacoma
,Invoice,7/30/15,INV14038,Bracket to mount Activboard over existing whiteboard,6.00,$105.00 ,$630.00 ,WA,Monroe School District 103
,Invoice,8/24/15,INV14119,Bracket to mount Activboard over existing whiteboard,2.00,$105.00 ,$210.00 ,OR,InterMountain ESD
,Invoice,9/9/15,INV14205,Bracket to mount Activboard over existing whiteboard,1.00,$105.00 ,$105.00 ,OR,InterMountain ESD
,Invoice,9/16/15,INV14266,Bracket to mount Activboard over existing whiteboard,4.00,$105.00 ,$420.00 ,,Arlington School District 16
,Invoice,9/21/15,INV14275,Bracket to mount Activboard over existing whiteboard,2.00,$105.00 ,$210.00 ,WA,Ingraham High School
,Invoice,10/1/15,INV14349,Bracket to mount Activboard over existing whiteboard,1.00,$105.00 ,$105.00 ,WA,Holy Rosary School - Edmonds
,Invoice,10/8/15,INV14409,Bracket to mount Activboard over existing whiteboard,1.00,$105.00 ,$105.00 ,WA,Dearborn Park Elem School
,Invoice,10/8/15,INV14407,Bracket to mount Activboard over existing whiteboard,1.00,$105.00 ,$105.00 ,WA,Northgate Elementary School
,Invoice,12/28/15,INV14798,Bracket to mount Activboard over existing whiteboard,1.00,$105.00 ,$105.00 ,WA,Asa Mercer Middle School
,Invoice,3/18/15,INV13494,"BRETFORD : Explore Presentation Shuttle Finishes must be specified: Cabinet paint color, Tube Trim paint color, Laminate choice, and Poly Edge choice",1.00,"$1,399.00 ","$1,399.00 ",WA,Marysville School District 25
,Invoice,3/18/15,INV13494,BRETFORD : Explore Side Table for Presentation Shuttle,1.00,$687.00 ,$687.00 ,WA,Marysville School District 25
,Invoice,3/18/15,INV13494,"BRETFORD : Power strip - Black - Surge protection , overload protection",1.00,$56.00 ,$56.00 ,WA,Marysville School District 25
,Invoice,1/26/15,INV13252,BT-77 wall mount bracket kit for Audio. Includes bracket for amplifier power supply.,1.00,$0.00 ,$0.00 ,AK,Pioneer Peak Elementary School
,Invoice,6/25/15,INV13876,BT-77 wall mount bracket kit for Audio. Includes bracket for amplifier power supply.,1.00,$65.00 ,$65.00 ,NV,George Westergard Elementary School
,Invoice,7/15/15,INV13946,BT-77 wall mount bracket kit for Audio. Includes bracket for amplifier power supply.,1.00,$65.00 ,$65.00 ,NV,Damonte Ranch High School
,Invoice,7/21/15,INV13968,"BUDGETARY QUOTE  SAFARI Montage Learning Object Repository Annual School License  * Includes CreationStation, Auto-converter for all uploads, Managed Home Access (MHA) for all users, Software Upgrade Plan (SUP) for all included software, Interoperability Support Services,Proxy Server Software, and SAFARI Montage LOR Exchange ; excludes hardware.  * One School, One Building",1.00,"$1,500.00 ","$1,500.00 ",AK,Nome Public Schools
,Invoice,1/6/15,INV13146,Build & set-up of Interactive mobile system @ CWU center - Highline or Pierce,1.00,$695.00 ,$695.00 ,WA,Central Washington University
,Invoice,7/6/15,INV13965,Bulbs were not charged correct price of 112.00 each,1.00,$260.00 ,$260.00 ,NV,Washoe County School District
,Invoice,2/18/15,INV13374,BumpFolio Power Station 5,10.00,$94.05 ,$940.50 ,CA,Central Unified School District
,Invoice,11/30/15,INV14694,"Buy 3 Now (APT70-B3NAPTMS): ActivPanel 70"" with ActivPanel Mobile Stand $3799 each/total for $11,397. (Must purchase 3 ActivPanels, maximum 3 ActivPanels per building)  *** Must be ordered by 11AM PST on November 30th to qualify. ***",1.00,"$11,397.00 ","$11,397.00 ",CA,Ramona High School
,Invoice,12/10/15,INV14740,"Buy 3 Now (APT70-B3NAPTMS): ActivPanel 70"" with ActivPanel Mobile Stand $3799 each/total for $11,397. (Must purchase 3 ActivPanels, maximum 3 ActivPanels per building)  *** Must be ordered by 11AM PST on November 30th to qualify. ***",1.00,"$11,397.00 ","$11,397.00 ",CA,Ramona High School
,Invoice,7/23/15,INV13981,"CA 50 System with 2 Wall Speakers with brackets, 2-50' speaker cables and 25' 3.5mm patch cable(KIT)",1.00,$300.00 ,$300.00 ,CA,Ripon Christian Schools
,Invoice,9/21/15,INV14284,"CA 50 System with 2 Wall Speakers with brackets, 2-50' speaker cables and 25' 3.5mm patch cable(KIT)",1.00,$299.00 ,$299.00 ,CA,Poly High School
,Invoice,9/21/15,INV14284,"CA 50 System with 2 Wall Speakers with brackets, 2-50' speaker cables and 25' 3.5mm patch cable(KIT)",2.00,$299.00 ,$598.00 ,CA,Poly High School
,Invoice,10/6/15,INV14373,"CA 50 System with 2-Ceiling Speakers & tile bridges, 2-50' Speaker Cables and 25' 3.5mm cable (KIT)    3000-0456 CA-50 Amplifier  1 each 3210-0020 Cable 25ft 3.5X3.5 Cable 1 each 3200-0003 Cable Wire Speaker 50 ft tinned plenum rated speaker wire 2 each 3300-0043 Speaker CS-12 Tile Bridges for Ceiling Plenum Speaker 2 each 3300-0044 Speaker CS-12 Ceiling Speaker with Plenum Rated Back can 2 each 3010-0100 Power Supply Switching for the Achiever, Ultimate III, Elite II and IR Receiver 1 each   ***Pull Down Screen Rooms*** Sound Bar will not work due to pull down screen",2.00,$425.00 ,$850.00 ,WA,Construction Industry Training Council
,Invoice,11/30/15,INV14697,"CA 50 System with 4 Ceiling Speakers & tile bridges, 4-50' Speaker Cables and 25' 3.5mm cable (KIT)",11.00,$345.00 ,"$3,795.00 ",CA,Los Banos Junior High School
,Invoice,11/4/15,INV14584,"CA 50 System with 4 Ceiling Speakers & tile bridges, 4-50' Speaker Cables and 25' 3.5mm cable (KIT)    ***  JHS B112 and JHS B115 ***  3000-0456     CA-50 Amplifier (Power Supply 3010-0100 Sold Separately)     1 each 3210-0020     Cable 25ft 3.5X3.5 Cable     1 each 3200-0003     Cable Wire Speaker 50 ft tinned plenum rated speaker wire     3 each 3200-0004     Cable Wire Speaker 35 ft tinned plenum rated speaker wire    1 each 3300-0043     Speaker CS-12 Tile Bridges for Ceiling Plenum Speaker     4 each 3300-0044     Speaker CS-12 Ceiling Speaker with Plenum Rated Back can     4 each 3010-0100     Power Supply Switching for the Achiever, Ultimate III, Elite II and IR Receiver     1 each",2.00,$345.00 ,$690.00 ,CA,Los Banos Unified School District
,Invoice,9/29/15,INV14331,"CA 50 System with 4 Ceiling Speakers & tile bridges, 4-50' Speaker Cables and 25' 3.5mm cable (KIT)    3000-0456     CA-50 Amplifier (Power Supply 3010-0100 Sold Separately)     1 each 3210-0020     Cable 25ft 3.5X3.5 Cable     1 each 3200-0003     Cable Wire Speaker 50 ft tinned plenum rated speaker wire     3 each 3200-0004     Cable Wire Speaker 35 ft tinned plenum rated speaker wire    1 each 3300-0043     Speaker CS-12 Tile Bridges for Ceiling Plenum Speaker     4 each 3300-0044     Speaker CS-12 Ceiling Speaker with Plenum Rated Back can     4 each 3010-0100     Power Supply Switching for the Achiever, Ultimate III, Elite II and IR Receiver     1 each",1.00,$345.00 ,$345.00 ,CA,Los Banos Elementary School
,Invoice,1/20/15,INV13226,"CA 50 System with 4-Ceiling Speakers & tile bridges, 4-50' Speaker Cables and 25' 3.5mm cable (KIT)",1.00,$345.00 ,$345.00 ,CA,Los Banos Elementary School
,Invoice,1/15/15,INV13199,"CA 50 System with 4-Ceiling Speakers & tile bridges, 4-50' Speaker Cables and 25' 3.5mm cable (KIT)    *** Los Banos Elementary School - Room 33 ***",1.00,$345.00 ,$345.00 ,CA,Los Banos Elementary School
,Invoice,1/26/15,INV13251,"CA 50 System with 4-Ceiling Speakers & tile bridges, 4-50' Speaker Cables and 25' 3.5mm cable (KIT)    *** Volta Elementary School - Room 11 ***",1.00,$345.00 ,$345.00 ,CA,Volta Elementary School
,Invoice,1/15/15,INV13198,"CA 50 System with 4-Ceiling Speakers & tile bridges, 4-50' Speaker Cables and 25' 3.5mm cable (KIT)    *** Westside Union Elementary School - Room A24 & B25 ***",2.00,$345.00 ,$690.00 ,CA,Westside Union Elementary School
,Invoice,2/20/15,INV13392,"CA 50 System with 4-Wall Speakers w/ brackets, 4-50' Speaker Cables and 25' 3.5mm cable (KIT)",2.00,$365.00 ,$730.00 ,CA,Ojai Unified School District
,Invoice,2/27/15,INV13426,"CA 50 System with 4-Wall Speakers w/ brackets, 4-50' Speaker Cables and 25' 3.5mm cable (KIT)",1.00,$365.00 ,$365.00 ,CA,Ojai Unified School District
,Invoice,1/8/15,INV13172,"CA 50 System with 4-Wall Speakers w/ brackets, 4-50' Speaker Cables and 25' 3.5mm cable (KIT)      * 3000-0456 CA-50 Amplifier (Power Supply 3010-0100 Sold Separately)  1 each * 3210-0020 Cable 25ft 3.5X3.5 Cable  1 each * 3200-0003 Cable Wire Speaker 50 ft tinned plenum rated speaker wire  4 each * 3300-0003 Speaker White Wall Speaker - WS-09  4 each * 3010-0100 Power Supply Switching for the Achiever, Ultimate III, Elite II and IR Receiver  1 each",1.00,$365.00 ,$365.00 ,CA,Ojai Unified School District
,Invoice,8/25/15,INV14132,"CA 50 System with 4-Wall Speakers w/ brackets, 4-50' Speaker Cables and 25' 3.5mm cable (KIT)      3000-0456 - CA-50 Amplifier (Power Supply 3010-0100 Sold Separately) 1 each 3210-0020 - Cable 25ft 3.5X3.5 Cable 1 each 3200-0003 - Cable Wire Speaker 50 ft tinned plenum rated speaker wire 4 each 3300-0003 - Speaker White Wall Speaker - WS-09 4 each 3010-0100 - Power Supply Switching",1.00,$345.00 ,$345.00 ,CA,Pacheco High School
,Invoice,8/17/15,INV14108,CA ACT Installation - BalanceBox Wall Mount with Floor Support,1.00,$595.00 ,$595.00 ,CA,Mound Elementary School
,Invoice,2/17/15,INV13363,CA Ford truck rental for Anthony,1.00,$175.00 ,$175.00 ,WA,Cascade Electri/Comm LLC
,Invoice,8/6/15,INV14070,"CA Professional Services - Installation of ActivPanel with Height Adjustable Wall-Mount, Lenovo ThinkCentre, ACT Wall Box Kit, ActivInspire PRO, and ActiView; Completed by Promethean Certified Installer EDU $745 each",8.00,$525.00 ,"$4,200.00 ",CA,Antelope Valley High School District
,Invoice,9/14/15,INV14244,"CA Professional Services - Installation of ActivPanel with Height Adjustable Wall-Mount, Lenovo ThinkCentre, ACT Wall Box Kit, ActivInspire PRO, and ActiView; Completed by Promethean Certified Installer EDU $745 each",2.00,$525.00 ,"$1,050.00 ",CA,Antelope Valley High School District
,Invoice,8/6/15,INV14070,CA Professional Services - Installation of Audio Enhancement Sentinel Alert System w/ 4 Ceiling Speakers  EDU $300,8.00,$100.00 ,$800.00 ,CA,Antelope Valley High School District
,Invoice,9/14/15,INV14244,CA Professional Services - Installation of Audio Enhancement Sentinel Alert System w/ 4 Ceiling Speakers  EDU $300,2.00,$100.00 ,$200.00 ,CA,Antelope Valley High School District
,Invoice,11/10/15,INV14619,CA Recycle Fee,2.00,$5.00 ,$10.00 ,CA,Mariemont Elementary School
,Invoice,2/6/15,INV13322,Cable Connection - USB Adapter - type A/F to B/M (to be provided off installer's truck),2.00,$3.00 ,$6.00 ,CA,Calaveras County Office of Education
,Invoice,2/4/15,INV13309,Cabling Materials   5309.97 Material Credit       (2602.50) for 15 locations not requiring cable Material Charge      2707.47,1.00,"$2,707.47 ","$2,707.47 ",WA,Allen Creek Elementary School
,Invoice,1/27/15,INV13262,Cage for Projector.,1.00,$299.00 ,$299.00 ,WA,Central Primary Center
,Credit Memo,3/19/15,241,Cage for Projector.,-1.00,$299.00 ,($299.00),,Dutch Hill Elementary School
,Invoice,3/19/15,INV13498,Cage for Projector.,1.00,$299.00 ,$299.00 ,,Dutch Hill Elementary School
,Invoice,6/17/15,INV13825,California Electronic Waste Recycling Fee,30.00,$3.00 ,$90.00 ,CA,Pioneer Union School District
,Invoice,9/11/15,INV14236,California Electronic Waste Recycling Fee,24.00,$3.00 ,$72.00 ,CA,Pollock Pines Elementary School District
,Invoice,7/21/15,INV13969,"CANON USA INC : REALis WUX6000, WUXGA, 6000 lumens, No Lens",1.00,"$3,849.00 ","$3,849.00 ",CA,National School District
,Invoice,7/21/15,INV13969,CANON USA INC : Short Focus Zoom Lens,1.00,"$2,899.00 ","$2,899.00 ",CA,National School District
,Invoice,7/28/15,INV14018,Canyon Creek- Replace old board with new 6pt. touch board in room 17,1.00,$292.50 ,$292.50 ,WA,Northshore School District 417
,Invoice,10/30/15,INV14567,Canyon Park- Relocate existing board from room 113 to 101,1.00,$130.00 ,$130.00 ,WA,Northshore School District 417
,Invoice,10/30/15,INV14571,Canyon Park- Relocate existing large speakers to other side of room and mount to front wall. Relocate speaker cables assuming it can be done,1.00,$425.00 ,$425.00 ,WA,Northshore School District 417
,Invoice,10/29/15,INV14538,Canyon Park- Relocate existing projector and face plate in band room. Tall ceiling,1.00,$375.00 ,$375.00 ,WA,Northshore School District 417
,Invoice,4/21/15,INV13592,CDI 3 Year Premium Extended Warranty (Notebook),1.00,$0.00 ,$0.00 ,WA,Lakewood School District 306
,Credit Memo,4/21/15,255,CDI 3 Year Premium Extended Warranty (Notebook),-1.00,$0.00 ,$0.00 ,WA,Lakewood School District 306
,Invoice,4/21/15,INV13592,CDI Citizenship - Genuine Windows 8.1 Pro X32/X64 COA,1.00,$0.00 ,$0.00 ,WA,Lakewood School District 306
,Credit Memo,4/21/15,255,CDI Citizenship - Genuine Windows 8.1 Pro X32/X64 COA,-1.00,$0.00 ,$0.00 ,WA,Lakewood School District 306
,Invoice,9/29/15,INV14332,CDI Laptop Carrier 32 Laptop Charging and Storage UL/CSA approved Cart,1.00,"$1,628.63 ","$1,628.63 ",WA,Lakewood School District 306
